url,id,title,label,high_label,repo,delay_days
https://www.github.com/NativeScript/tailwind/commit/8bb6285337bfaeaf7041a3c68b3321eab54e701e,127,build(deps-dev): bump postcss from 8.4.6 to 8.4.7,groups:dev,Grouping dependencies,NativeScript/tailwind,8.537905092592593
https://www.github.com/homebridge-plugins/homebridge-meross/commit/b22b9c0f63a7f08b0ef319bade9d3dc6ba1aa839,455,Bump eslint from 8.25.0 to 8.26.0,different-version,Upgraded to a newer version,homebridge-plugins/homebridge-meross,14.56900462962963
https://www.github.com/cibernox/ember-power-calendar/commit/2e1ab7d8dd41eff592218e01d6b3af9773ce1220,257,Bump lodash from 4.17.14 to 4.17.19,others,Others,cibernox/ember-power-calendar,153.12221064814815
https://www.github.com/ipld/explore.ipld.io/commit/f822326f435e7fd2052990d7b31992d0814df062,79,chore(deps): bump @chainsafe/libp2p-noise from 5.0.0 to 5.0.3,others,Others,ipld/explore.ipld.io,310.05189814814815
https://www.github.com/ioBroker/ioBroker.s7/commit/d1abb598ebcab1d3e9e2cb1447313516262588ae,78,Bump @alcalzone/release-script from 2.2.1 to 3.4.0,groups:family,Grouping dependencies,ioBroker/ioBroker.s7,38.60126157407407
https://www.github.com/msys2/setup-msys2/commit/fc14df6aaa3c3268454c721079e80c93cc1aa3d8,100,Bump eslint from 7.16.0 to 7.17.0,others,Others,msys2/setup-msys2,0.4866782407407408
https://www.github.com/openziti/ziti-browzer-core/commit/93574ecee58868a843e053d7ea4fb5d507e1376a,36,chore(deps-dev): bump karma from 6.3.19 to 6.3.20,others,Others,openziti/ziti-browzer-core,16.249421296296298
https://www.github.com/visjs/vis-util/commit/4158bd2c71a943ffbe4c00a7cfe881d17f29954c,1102,chore(deps): bump minimist from 1.2.5 to 1.2.6,others,Others,visjs/vis-util,344.2165509259259
https://www.github.com/SUI-Components/sui/commit/91f5741550053ad18891dfba3c841f078340ecff,1881,upgrade(deps): bump @babel/cli from 7.25.9 to 7.26.4,groups:family,Grouping dependencies,SUI-Components/sui,27.509143518518517
https://www.github.com/LanceMcCarthy/Action-AzureBlobUpload/commit/9d5ccde0995ad463d08b24dab708628365cd1ab8,279,Bump eslint-plugin-jest from 26.7.0 to 27.0.1,groups:family,Grouping dependencies,LanceMcCarthy/Action-AzureBlobUpload,0.0228472222222222
https://www.github.com/mrhenry/core-web/commit/4c3d99a69028cdaf69f3e7315072c1dceb38b7f1,1154,Bump @babel/cli from 7.17.10 to 7.18.6,release-prep,Upgraded in the new release,mrhenry/core-web,4.766516203703704
https://www.github.com/Chia-Network/cadt/commit/f2342377d222c22628908d161e5239f41e597515,713,chore(deps): bump moment-timezone from 0.5.34 to 0.5.37,release-prep,Upgraded in the new release,Chia-Network/cadt,246.7236458333333
https://www.github.com/incubateur-ademe/nosgestesclimat/commit/f8733ecc57ad21a89dbf05f9f6fe259758269367,1,Bump minimist from 1.2.0 to 1.2.5,others,Others,incubateur-ademe/nosgestesclimat,0.0090972222222222
https://www.github.com/iobroker-community-adapters/ioBroker.snmp/commit/634324169551df682299c732f1d285d7545c196c,326,Bump sinon from 15.2.0 to 16.0.0,groups:family,Grouping dependencies,iobroker-community-adapters/ioBroker.snmp,24.7625
https://www.github.com/torusresearch/torus-website/commit/fe719802afecac6f3878d898042e37f671f71075,1689,Bump @babel/eslint-parser from 7.15.0 to 7.15.4,groups,Grouping dependencies,torusresearch/torus-website,10.46255787037037
https://www.github.com/mrhenry/core-web/commit/fba2d8f62edccfd7755c3a5629da27725feed20c,1222,Bump polyfill-library from 4.3.0 to 4.4.0,others,Others,mrhenry/core-web,0.3370486111111111
https://www.github.com/playcanvas/engine/commit/8862ff5d8855b178e58e49e053e1ef6e13e1788b,4686,Bump fflate from 0.7.3 to 0.7.4,groups:dev,Grouping dependencies,playcanvas/engine,0.1679282407407407
https://www.github.com/devsonket/devsonket.github.io/commit/5272d7e232f673e15dcb2907c7e208ae41712083,911,Bump qs from 6.5.2 to 6.5.3,others,Others,devsonket/devsonket.github.io,0.1446990740740741
https://www.github.com/timbeadle/grunt-tv4/commit/be0db23f318849dc0d335d43098b42e57a75ebf4,1219,Bump @snyk/protect from 1.1284.0 to 1.1285.0,bot:renovate,Upgraded by other bots,timbeadle/grunt-tv4,6.269745370370369
https://www.github.com/iden3/ffjavascript/commit/58654515040468954d607e071450bcb835f6c8ca,3,Bump lodash from 4.17.15 to 4.17.19,others,Others,iden3/ffjavascript,22.90030092592593
https://www.github.com/elwayman02/ember-scroll-modifiers/commit/6602dc04c164cc8a5579cbb681d81d7d449e424b,896,[skip netlify]: Bump eslint-plugin-qunit from 7.3.4 to 8.0.0,required-source-code-changes,Required source code changes,elwayman02/ember-scroll-modifiers,51.45408564814815
https://www.github.com/readmeio/rdme/commit/86005541815b1810f2483f15a2bd579e14b82619,828,chore(deps-dev): bump type-fest from 3.11.1 to 3.12.0,groups,Grouping dependencies,readmeio/rdme,4.638194444444444
https://www.github.com/ioBroker/ioBroker.lovelace/commit/2895729c69df119704e8064e124028e6e674663f,363,Bump @types/node from 17.0.30 to 17.0.38,groups:family,Grouping dependencies,ioBroker/ioBroker.lovelace,4.294432870370371
https://www.github.com/contentful/contentful-resolve-response/commit/37889b7ad168f35adac2f29fdf60252d8958e000,40,build(deps-dev): bump semantic-release from 17.1.1 to 17.2.3,groups:family,Grouping dependencies,contentful/contentful-resolve-response,462.59260416666666
https://www.github.com/homebridge-plugins/homebridge-meross/commit/ed58764c7b43ac14dd51942f262c6087d90a3a0d,469,Bump eslint from 8.28.0 to 8.29.0,others,Others,homebridge-plugins/homebridge-meross,5.178495370370371
https://www.github.com/Nexusoft/NexusInterface/commit/4311d92f28c9852d42f6ab207187a374282107c8,229,Bump @babel/traverse from 7.22.10 to 7.23.7,groups:dev,Grouping dependencies,Nexusoft/NexusInterface,0.212662037037037
https://www.github.com/msys2/setup-msys2/commit/6adf22d5ad00fc7391ec0c3098a9a3509738b3a9,65,Bump @actions/core from 1.2.4 to 1.2.5,others,Others,msys2/setup-msys2,0.0014004629629629
https://www.github.com/TurboWarp/desktop/commit/b06e1d296309fe6146865815a9f42fa07eb1b393,981,Bump @babel/core from 7.24.4 to 7.24.5,others,Others,TurboWarp/desktop,2.901412037037037
https://www.github.com/dhis2/capture-app/commit/e7dfdd84ca37e626177673651e9a149d1c66a2f9,1717,chore(deps): bump react-popper from 2.2.4 to 2.2.5,others,Others,dhis2/capture-app,171.28552083333332
https://www.github.com/andyholmes/flatter/commit/a4cc2b65a654af68b7b572de280d9b6324821485,7,chore(deps): bump js-yaml from 3.14.1 to 4.1.0,others,Others,andyholmes/flatter,0.18125
https://www.github.com/klein0r/ioBroker.lametric/commit/55db9d79dc7c26556a60a0ceb4a7343b265f815e,175,Bump mocha from 10.2.0 to 10.3.0,groups:dev,Grouping dependencies,klein0r/ioBroker.lametric,0.3525578703703704
https://www.github.com/arteck/ioBroker.hs100/commit/cdefc96548cb186897ab1c86db7ffe7a4971ce58,292,Bump @types/node from 22.10.3 to 22.15.3,release-prep,Upgraded in the new release,arteck/ioBroker.hs100,15.127546296296297
https://www.github.com/SAP/ui5-fs/commit/555533b285b40c3989a803a1bf41d7eff5e394c8,300,Bump eslint from 7.18.0 to 7.19.0,groups:family,Grouping dependencies,SAP/ui5-fs,1.1239930555555555
https://www.github.com/simatec/ioBroker.backitup/commit/a5a72cc2f0da183fc235fe90212174a36da94f39,1223,Bump @googleapis/drive from 8.14.0 to 8.16.0,others,Others,simatec/ioBroker.backitup,1.5405787037037035
https://www.github.com/domits1/Domits/commit/66f78804d67d00b8bb217d8db3af5b14c8f6cf9a,1713,Bump @stripe/react-stripe-js from 3.4.0 to 3.5.0,others,Others,domits1/Domits,0.2675925925925925
https://www.github.com/timbru31/spigot-anti-piracy-backend/commit/f15a41d9406c58ed0da85bd3e1029376c133fc9b,980,build(deps-dev): bump @typescript-eslint/parser from 6.21.0 to 7.0.1,groups,Grouping dependencies,timbru31/spigot-anti-piracy-backend,196.96854166666665
https://www.github.com/simatec/ioBroker.backitup/commit/8b3288dc1f2eb9a176c531065f1f5e3ec4f959fb,1180,Bump mocha from 10.7.3 to 10.8.2,others,Others,simatec/ioBroker.backitup,0.3673842592592592
https://www.github.com/ember-cli/ember-exam/commit/020d84bb58c1faa17718c7ae52f158d56ea6c1ca,752,Bump eslint from 7.32.0 to 8.1.0,others,Others,ember-cli/ember-exam,40.70133101851851
https://www.github.com/nextcloud/tasks/commit/d7b23c8b47d57abaf33ef5238007d67f0e7556ba,2866,Chore(deps): Bump @nextcloud/cdav-library from 2.0.0 to 2.1.0,groups:family,Grouping dependencies,nextcloud/tasks,3.2460879629629633
https://www.github.com/scaleflex/filerobot-image-editor/commit/cc8a84cae66402e282bd4f121c6780fa6ec458c5,169,Bump minimist from 1.2.5 to 1.2.6,others,Others,scaleflex/filerobot-image-editor,0.0046180555555555
https://www.github.com/mrhenry/core-web/commit/fe133a0fac7bf40ec9c169f63e9e1862f986c067,1345,Bump webpack from 5.74.0 to 5.75.0,others,Others,mrhenry/core-web,1.360324074074074
https://www.github.com/stellar/js-xdr/commit/6d5a107a905a00ac64ffa3facf4077f483f9baf9,86,Bump loader-utils from 1.4.0 to 1.4.2,release-prep,Upgraded in the new release,stellar/js-xdr,157.18244212962964
https://www.github.com/nextcloud/twofactor_totp/commit/6e2e1944de16a168d248a1c61d4cf440f25403e0,1184,Bump follow-redirects from 1.14.7 to 1.14.8,required-source-code-changes,Required source code changes,nextcloud/twofactor_totp,16.942083333333333
https://www.github.com/aiko-chan-ai/discord.js-selfbot-v13/commit/e3d842db53808285355e966e5b991a1245204996,139,Bump discord-api-types from 0.33.1 to 0.33.2,others,Others,aiko-chan-ai/discord.js-selfbot-v13,1.739039351851852
https://www.github.com/timbeadle/grunt-tv4/commit/87e40312e4a8cbbd83d16280a72294cee8b1120e,834,Bump @snyk/protect from 1.1139.0 to 1.1140.0,bot:renovate,Upgraded by other bots,timbeadle/grunt-tv4,1.9666666666666668
https://www.github.com/third-culture-software/bhima/commit/8b48a9e4870258196421d88c5c175099e28bff8c,7984,chore(deps-dev): bump @playwright/test from 1.49.1 to 1.50.0,groups,Grouping dependencies,third-culture-software/bhima,4.478460648148149
https://www.github.com/msys2/setup-msys2/commit/66f6d9bfe3655eb4a6daed429e4da6d1586b7bd4,239,Bump eslint from 8.18.0 to 8.19.0,groups,Grouping dependencies,msys2/setup-msys2,40.19606481481482
https://www.github.com/Chia-Network/cadt/commit/70cae33325f74ab661be2fda14334ff3c217d32a,671,chore(deps): bump moment from 2.29.3 to 2.29.4,others,Others,Chia-Network/cadt,12.886736111111112
https://www.github.com/timbeadle/grunt-tv4/commit/c1da15ef4e4c05782fd6bb251f5d9d9276ecd18b,1066,Bump @snyk/protect from 1.1234.0 to 1.1235.0,bot:renovate,Upgraded by other bots,timbeadle/grunt-tv4,1.3025694444444444
https://www.github.com/third-culture-software/bhima/commit/87361b20755a01cafc0a947ef991253f94b55008,8102,chore(deps-dev): bump eslint-plugin-jsdoc from 50.6.9 to 50.6.10,groups,Grouping dependencies,third-culture-software/bhima,4.419085648148148
https://www.github.com/LDflex/LDflex/commit/6e856eb2229a5242352089426937651d760574e7,245,chore(deps-dev): bump @ldflex/comunica from 4.2.1 to 5.0.0,groups,Grouping dependencies,LDflex/LDflex,756.5937268518518
https://www.github.com/emberjs/ember-inspector/commit/be0c5f29ab028a493372b10f351bafd38782c03f,2436,build(deps-dev): bump prettier from 2.8.1 to 3.0.0,groups,Grouping dependencies,emberjs/ember-inspector,462.2148958333333
https://www.github.com/adiwg/mdEditor/commit/d40bd35b1c8fd1d344fce72570e84616cc1cf946,435,Bump y18n from 4.0.0 to 4.0.1,groups:dev,Grouping dependencies,adiwg/mdEditor,22.11153935185185
https://www.github.com/NorthernMan54/homebridge-alexa/commit/9e6318dbc9629df0293d4c6c85de4e562718911f,598,Bump documentation from 14.0.2 to 14.0.3,groups,Grouping dependencies,NorthernMan54/homebridge-alexa,50.195914351851854
https://www.github.com/mrhenry/core-web/commit/5a30ac3173554c08b37ec213c728d5e58d63f610,883,Bump @mdn/browser-compat-data from 4.1.0 to 4.1.1,groups,Grouping dependencies,mrhenry/core-web,0.8987152777777778
https://www.github.com/ioBroker/ioBroker.lovelace/commit/eabda79a82e6ec3d6eb7ce9b27fa935d7b2b1854,436,Bump @iobroker/adapter-core from 2.6.7 to 2.6.8,groups,Grouping dependencies,ioBroker/ioBroker.lovelace,52.24730324074074
https://www.github.com/iobroker-community-adapters/ioBroker.ical/commit/8c8426abdf5b9ebf8744b7fcc5d59957b1f2ec3f,205,Bump eslint from 7.16.0 to 7.17.0,groups,Grouping dependencies,iobroker-community-adapters/ioBroker.ical,7.747071759259259
https://www.github.com/regseb/castkodi/commit/ca73fe29fb3a8a1c1a8694a98961d5da66d26ef8,126,chore(deps): bump linkedom from 0.16.8 to 0.16.10,groups,Grouping dependencies,regseb/castkodi,12.519409722222225
https://www.github.com/nextcloud/tasks/commit/d0bbe0228ee21fdcaf416c15ee460dad4f8cbd2e,2511,Build(deps-dev): Bump @vue/test-utils from 2.4.4 to 2.4.5,others,Others,nextcloud/tasks,53.20243055555556
https://www.github.com/noobaa/noobaa-core/commit/a2cf5a9f5b8c7bea452ca268d8348d8db47a56e6,5496,Bump uglify-js from 2.4.24 to 3.5.15,others,Others,noobaa/noobaa-core,0.8951041666666667
https://www.github.com/LHNCBC/lforms/commit/ab22d26c76580049f5f8f5b0cdde3a610c245128,81,Bump shelljs from 0.8.4 to 0.8.5,others,Others,LHNCBC/lforms,5.487685185185185
https://www.github.com/Patternslib/Patterns/commit/fb5bb6a3eec919cce0f46bc8d510b168c39a6c1f,1151,build(deps): bump vm2 from 3.9.16 to 3.9.17,others,Others,Patternslib/Patterns,1.1079513888888888
https://www.github.com/VerusCoin/Verus-Mobile/commit/cf71bae35a2b0139a52d01e2a2989b572a3949ee,81,Bump tar from 4.4.13 to 4.4.15,groups,Grouping dependencies,VerusCoin/Verus-Mobile,53.179293981481486
https://www.github.com/rentalutions/elements/commit/ed89aa8aed2a1fa4570e2df590eed41777ffbaa5,209,chore(deps): bump decode-uri-component from 0.2.0 to 0.2.2,core-lib-major-upgrade,Upgraded along a core library,rentalutions/elements,4.83800925925926
https://www.github.com/cylc/cylc-ui/commit/5e0dc0b668224ed036b224f60ac6de12c5115578,856,Bump nodemon from 2.0.13 to 2.0.15,groups,Grouping dependencies,cylc/cylc-ui,50.19394675925926
https://www.github.com/lukso-network/docs/commit/d7eed931b55c761649a41a30d94cd1d1d47fa5a2,950,Bump sass from 1.74.1 to 1.75.0,different-version,Upgraded to a newer version,lukso-network/docs,31.941435185185185
https://www.github.com/Patternslib/Patterns/commit/a89a751ea6da4c8e4d0f255936f04cf6aad3f3f3,849,build(deps): bump dns-packet from 1.3.1 to 1.3.4,groups,Grouping dependencies,Patternslib/Patterns,9.280405092592591
https://www.github.com/jellyfin/jellyfin-web/commit/9895be1c318acf3d30c7537224400ed617594c4d,4418,Bump webpack from 5.75.0 to 5.76.0,bot:renovate,Upgraded by other bots,jellyfin/jellyfin-web,0.3738888888888889
https://www.github.com/timbeadle/grunt-tv4/commit/b94edb5112bda5c3ccb915c462dbdcceb9fcf571,1293,Bump ls-engines from 0.9.1 to 0.9.2,bot:renovate,Upgraded by other bots,timbeadle/grunt-tv4,6.417199074074074
https://www.github.com/checkout/checkout-sdk-node/commit/9927c57f92d11bd574f6300a0d3f43798abe7e03,361,Bump @babel/traverse from 7.20.5 to 7.23.2,groups,Grouping dependencies,checkout/checkout-sdk-node,8.604849537037037
https://www.github.com/cylc/cylc-ui/commit/3ef48647f70e7fd593b85dcffd53545ff37bd697,2012,Bump vue-i18n from 10.0.4 to 10.0.5,bot:renovate,Upgraded by other bots,cylc/cylc-ui,0.0555787037037037
https://www.github.com/msys2/setup-msys2/commit/6aef0f4607055866699a3d2143d87974fe792790,513,Bump eslint-plugin-jsdoc from 50.8.0 to 51.0.1,groups:family,Grouping dependencies,msys2/setup-msys2,4.518020833333333
https://www.github.com/Chia-Network/cadt/commit/626e127b911dc67b98c8659a7d276d677615f358,1290,build(deps-dev): bump @yao-pkg/pkg from 6.3.1 to 6.3.2,groups:dev,Grouping dependencies,Chia-Network/cadt,7.190173611111111
https://www.github.com/iobroker-community-adapters/ioBroker.ical/commit/6e13cdbe2dadb9f4ff7a4f5d5c069a1be6b5669f,231,Bump chai from 4.3.3 to 4.3.4,groups,Grouping dependencies,iobroker-community-adapters/ioBroker.ical,17.50675925925926
https://www.github.com/winstonjs/winston-mongodb/commit/da7484155fa3c32c867a15d9dd91a83849306825,223,build(deps): bump mongodb from 3.7.3 to 5.7.0,required-source-code-changes,Required source code changes,winstonjs/winston-mongodb,434.48413194444447
https://www.github.com/Chia-Network/cadt/commit/db4e27a01e1786066a9b564af6eb234ac4b3ce77,1103,build(deps): bump mysql2 from 3.9.7 to 3.9.8,groups:dev,Grouping dependencies,Chia-Network/cadt,3.215034722222222
https://www.github.com/third-culture-software/bhima/commit/a99ff240fc7e153f43e731aa55e1502e40beea13,7733,chore(deps): bump json-2-csv from 5.5.5 to 5.5.6,groups,Grouping dependencies,third-culture-software/bhima,0.4197569444444444
https://www.github.com/cylc/cylc-ui/commit/3e00aa288bdaaa3865fb1a1c43a8e1d8d8b69623,2083,build(deps): bump vue-i18n from 11.1.1 to 11.1.2,bot:renovate,Upgraded by other bots,cylc/cylc-ui,0.15375
https://www.github.com/LanceMcCarthy/Action-AzureBlobUpload/commit/824636ef66ac4b79f2aad109510562a47ee0007b,455,build(deps-dev): bump eslint-plugin-jest from 28.6.0 to 28.8.1,groups:family,Grouping dependencies,LanceMcCarthy/Action-AzureBlobUpload,1.2852893518518518
https://www.github.com/stellar/js-xdr/commit/6d5a107a905a00ac64ffa3facf4077f483f9baf9,71,Bump path-parse from 1.0.6 to 1.0.7,release-prep,Upgraded in the new release,stellar/js-xdr,616.5207060185186
https://www.github.com/iobroker-community-adapters/ioBroker.worx/commit/9ba8b739204b70e7417e4d094b081bc2ef2c2718,655,chore(deps-dev): bump typescript from 4.9.5 to 5.0.2,groups,Grouping dependencies,iobroker-community-adapters/ioBroker.worx,10.199502314814817
https://www.github.com/fastify/benchmarks/commit/7124c35cf0dcff3a40d9365d44a5992d5ff61115,266,chore(deps): bump @hapi/hapi from 20.2.2 to 21.0.0,groups,Grouping dependencies,fastify/benchmarks,47.65869212962963
https://www.github.com/lukso-network/docs/commit/1b47aac1a9c969dbfd037eda1c4b0d8d277c65d0,859,Bump @docusaurus/plugin-client-redirects from 3.1.0 to 3.1.1,groups:family,Grouping dependencies,lukso-network/docs,0.2170138888888888
https://www.github.com/readmeio/rdme/commit/6b8de742c2571cb172d7bc468d45006d1f37baf4,754,chore(deps-dev): bump prettier from 2.8.3 to 2.8.4,others,Others,readmeio/rdme,17.987465277777776
https://www.github.com/codefresh-io/cli/commit/a1750cb70f2a3325468ca19129848e36015bd026,728,Bump requestretry from 3.1.0 to 7.0.0,release-prep,Upgraded in the new release,codefresh-io/cli,26.666921296296294
https://www.github.com/mrhenry/core-web/commit/558e22d340ce7438441432fb915a64c60f4e70c6,1044,Bump semver from 7.3.5 to 7.3.6,different-version,Upgraded to a newer version,mrhenry/core-web,17.41587962962963
https://www.github.com/jsonwebtoken/jsonwebtoken.github.io/commit/540a21db716cfb88541db8bd93accd79bb0001d5,603,Bump y18n from 3.2.1 to 3.2.2,others,Others,jsonwebtoken/jsonwebtoken.github.io,84.93912037037036
https://www.github.com/dhis2/capture-app/commit/b5b0951c1f00f0e442497873eea3e8759b058ec3,1077,chore(deps): bump react-dnd from 8.0.2 to 11.1.3,others,Others,dhis2/capture-app,0.1906018518518518
https://www.github.com/recharts/recharts.org/commit/7a5e5cb9da1bcd31d717fda43f875138b3c18945,200,build(deps): bump loader-utils from 1.4.0 to 1.4.1,others,Others,recharts/recharts.org,29.69207175925926
https://www.github.com/conversejs/converse.js/commit/27bc54855299cbe37b1037279a95b88779df2e03,2541,Bump file-loader from 6.0.0 to 6.2.0,groups:dev,Grouping dependencies,conversejs/converse.js,0.0088888888888888
https://www.github.com/RabbitHouseCorp/ChinoKafuu/commit/dbbd19fddc0ecd63af20969978e03e91164b74c3,415,build(deps): bump chalk from 4.1.2 to 5.2.0,others,Others,RabbitHouseCorp/ChinoKafuu,29.57253472222222
https://www.github.com/cloud-gov/pages-core/commit/d4882c886c02537ccaa3113f40329fd37459ddb7,3909,Bump pg-native from 3.0.0 to 3.0.1,groups,Grouping dependencies,cloud-gov/pages-core,12.910949074074074
https://www.github.com/third-culture-software/bhima/commit/b0e318d9aee570b42febc8f6ab75699332e9ff23,7866,chore(deps): bump caniuse-lite from 1.0.30001679 to 1.0.30001680,groups,Grouping dependencies,third-culture-software/bhima,0.6415509259259259
https://www.github.com/ever-co/ever-traduora/commit/52f8d672d9a4451fa60d5fb3c654d5a800c54faa,292,build(deps): bump node-fetch from 2.6.2 to 2.6.7,others,Others,ever-co/ever-traduora,0.0797916666666666
https://www.github.com/mrhenry/core-web/commit/dda1e6f651e215263117f6cb486949f0e6169214,1361,Bump @babel/core from 7.20.2 to 7.20.5,others,Others,mrhenry/core-web,0.3168634259259259
https://www.github.com/CircuitVerse/cv-frontend-vue/commit/85a684a3ee7187751f0e3a067d49900cdeb28a5d,267,build(deps): bump postcss from 8.4.14 to 8.4.33,different-version,Upgraded to a newer version,CircuitVerse/cv-frontend-vue,158.9062962962963
https://www.github.com/timbeadle/grunt-tv4/commit/0fc75edba4c039ac1df96fae81dcebda409d6514,751,Bump prettier from 2.8.2 to 2.8.3,bot:renovate,Upgraded by other bots,timbeadle/grunt-tv4,6.672164351851851
https://www.github.com/msys2/setup-msys2/commit/484d0ee29914a192fd35e46b49546fed6914fa5c,156,Bump @vercel/ncc from 0.29.0 to 0.29.1,others,Others,msys2/setup-msys2,3.253472222222222
https://www.github.com/timbeadle/grunt-tv4/commit/5a8efd8f99f289a84a7bd3625f7b4c2815363b81,981,Bump eslint from 8.47.0 to 8.48.0,bot:renovate,Upgraded by other bots,timbeadle/grunt-tv4,2.344085648148148
https://www.github.com/tracked-tools/tracked-toolbox/commit/a5a3da989a1cc64476e5c9d5cb4ada3fdcb2f21e,3,Bump acorn from 5.7.3 to 5.7.4,others,Others,tracked-tools/tracked-toolbox,592.0910416666667
https://www.github.com/jsonwebtoken/jsonwebtoken.github.io/commit/71f45e04913bf0f13abd17f0d64df80b9c483685,458,Bump https-proxy-agent from 2.2.1 to 2.2.4,others,Others,jsonwebtoken/jsonwebtoken.github.io,112.17267361111112
https://www.github.com/lumigo-io/lumigo-node/commit/969772b36c12146d9177d6429cd2f312c0c34d71,249,chore(deps): bump y18n from 4.0.0 to 4.0.1,others,Others,lumigo-io/lumigo-node,42.61020833333333
https://www.github.com/techmatters/terraso-web-client/commit/4eaa6e40a22469163d851e4205ff47392a3d4605,1554,build(deps): Bump mapbox-gl from 2.15.0 to 3.1.2,required-source-code-changes,Required source code changes,techmatters/terraso-web-client,9.833078703703704
https://www.github.com/ldbv-by/bav4/commit/957d040b636b7148e13b0dd581b6b84a59f75ecf,1733,build(deps-dev): bump @playwright/test from 1.32.2 to 1.34.3,groups:family,Grouping dependencies,ldbv-by/bav4,0.937789351851852
https://www.github.com/Chia-Network/cadt/commit/f2342377d222c22628908d161e5239f41e597515,765,chore(deps): bump engine.io from 6.2.0 to 6.2.1,release-prep,Upgraded in the new release,Chia-Network/cadt,163.70898148148146
https://www.github.com/domits1/Domits/commit/2bdc8188b6e1970a895222aa61844797dfd56ce5,1879,Bump axios from 1.8.2 to 1.9.0,others,Others,domits1/Domits,17.28502314814815
https://www.github.com/jcubic/lips/commit/427c4f941970fc655ed7ad7a2d8a15d6593ecf3d,133,Bump prismjs from 1.22.0 to 1.23.0,others,Others,jcubic/lips,0.4695601851851851
https://www.github.com/jenkins-infra/plugin-site/commit/7768ce6ddd712ab0db21ff909a386c4d3cfc7ed9,710,Bump gatsby-plugin-sharp from 3.4.0 to 3.6.0,groups:family,Grouping dependencies,jenkins-infra/plugin-site,0.9594444444444444
https://www.github.com/adobe/aio-theme/commit/4879eff321e4ba849461899e163a69a47cd943b8,387,chore(deps): Bump @spectrum-css/modal from 3.0.1 to 3.0.2,required-source-code-changes,Required source code changes,adobe/aio-theme,384.63598379629633
https://www.github.com/ioBroker/ioBroker.lovelace/commit/bdcf440d2728d8fd33d5fec8b0016d61d0855699,296,Bump multer from 1.4.3 to 1.4.4,groups,Grouping dependencies,ioBroker/ioBroker.lovelace,5.199537037037037
https://www.github.com/iobroker-community-adapters/ioBroker.solarlog/commit/f48053a0d4193b718de066af90c449eba3aeb387,174,Bump sinon from 16.1.3 to 17.0.0,groups:family,Grouping dependencies,iobroker-community-adapters/ioBroker.solarlog,179.50119212962963
https://www.github.com/checkout/checkout-sdk-node/commit/b24ab825b11dd9758f16cb0bb7d10f57bbb36480,353,Bump word-wrap from 1.2.3 to 1.2.4,different-version,Upgraded to a newer version,checkout/checkout-sdk-node,14.60863425925926
https://www.github.com/cnumr/EcoIndex/commit/df653f6dc105701a43ff110712900f2f89286130,227,Bump ky from 0.33.0 to 0.33.1,groups,Grouping dependencies,cnumr/EcoIndex,0.6241898148148148
https://www.github.com/mrhenry/core-web/commit/15244e0db722f76a2f639132dffae03ed985ead5,1371,Bump typescript from 4.9.3 to 4.9.4,others,Others,mrhenry/core-web,1.363414351851852
https://www.github.com/elwayman02/ember-scroll-modifiers/commit/6d8374f476c38c55d2262d508a764f7ecc4db641,517,[skip netlify]: Bump eslint-plugin-ember from 10.5.7 to 10.5.8,different-version,Upgraded to a newer version,elwayman02/ember-scroll-modifiers,165.46681712962962
https://www.github.com/mrhenry/core-web/commit/ae83764e74564969034912a1541914a4e46b121b,1014,Bump @babel/parser from 7.17.3 to 7.17.7,different-version,Upgraded to a newer version,mrhenry/core-web,6.331956018518518
https://www.github.com/NodeSecure/js-x-ray/commit/7ee39d9d0838034c6dcba5385581173b0a4cd8ba,4,chore(deps): bump is-svg from 4.2.1 to 4.3.1,others,Others,NodeSecure/js-x-ray,74.3861111111111
https://www.github.com/adopted-ember-addons/ember-launch-darkly/commit/10a57f59e2bfd92f64f07d0e0b70280f584fb9ae,462,Bump @embroider/test-setup from 2.1.1 to 3.0.1,change-lockfile,Create lockfile,adopted-ember-addons/ember-launch-darkly,680.6225694444445
https://www.github.com/apache/cordova-js/commit/c7d3dc053662cf9b2ab4c200aa83966610d098fc,254,Bump follow-redirects from 1.14.1 to 1.15.1,others,Others,apache/cordova-js,2.462303240740741
https://www.github.com/project-zot/zui/commit/9eeb00e801da33d9d4be94ba16f67af26645e1df,280,build(deps): Bump json5 from 1.0.1 to 1.0.2,others,Others,project-zot/zui,4.3642361111111105
https://www.github.com/mrhenry/core-web/commit/fe133a0fac7bf40ec9c169f63e9e1862f986c067,1343,Bump @babel/parser from 7.20.2 to 7.20.3,groups:family,Grouping dependencies,mrhenry/core-web,3.3604861111111113
https://www.github.com/torusresearch/torus-website/commit/3e706ef8302741aca3f21db9c316eafb5fe25f77,2033,Bump core-js from 3.23.4 to 3.23.5,groups,Grouping dependencies,torusresearch/torus-website,17.400648148148147
https://www.github.com/carloscuesta/gitmoji-cli/commit/b8baee04f5c2bfae97586f6ec5dd6a7ed7733271,927,⬆️ Bump vm2 from 3.9.7 to 3.9.11,groups,Grouping dependencies,carloscuesta/gitmoji-cli,1.157951388888889
https://www.github.com/cylc/cylc-ui/commit/b0469a34774242d1bdbb197bc730d51ab416e5a4,2048,build(deps-dev): bump vite from 6.0.7 to 6.0.9,bot:renovate,Upgraded by other bots,cylc/cylc-ui,0.22625
